oktmo,name,year,cliniccap
92644405,Афанасовское,2012,25.0
92644405,Афанасовское,2013,25.0
92644412,Кармалинское,2008,25.0
92644415,Красноключинское,2008,100.0
92644420,Краснокадкинское,2008,32.0
92644420,Краснокадкинское,2009,32.0
92644445,Шереметьевское,2008,80.0
92644445,Шереметьевское,2009,80.0
92644445,Шереметьевское,2010,80.0
92644450,Шингальчинское,2008,12.0
92644450,Шингальчинское,2009,12.0
92645419,Зиреклинское,2008,15.0
92645419,Зиреклинское,2009,15.0
92645419,Зиреклинское,2010,15.0
92645419,Зиреклинское,2011,15.0
92645419,Зиреклинское,2012,15.0
92645419,Зиреклинское,2013,15.0
92645432,Новошешминское,2008,200.0
92645432,Новошешминское,2009,200.0
92645432,Новошешминское,2010,200.0
92645432,Новошешминское,2011,200.0
92645432,Новошешминское,2012,200.0
92645432,Новошешминское,2013,200.0
92646101,город Нурлат,2008,600.0
92646101,город Нурлат,2009,600.0
92646101,город Нурлат,2010,800.0
92646101,город Нурлат,2011,600.0
92646101,город Нурлат,2012,600.0
92646101,город Нурлат,2013,600.0
92646412,Андреевское,2013,0.0
92646416,Биляр-Озерское,2012,0.0
92646452,Мамыковское,2008,45.0
92646452,Мамыковское,2009,45.0
92646452,Мамыковское,2010,45.0
92646452,Мамыковское,2013,50.0
92646472,Староальметьевское,2013,23.0
92646476,Старочелнинское,2008,45.0
92646476,Старочелнинское,2009,45.0
92646476,Старочелнинское,2010,45.0
92646476,Старочелнинское,2011,45.0
92646476,Старочелнинское,2012,45.0
92646476,Старочелнинское,2013,50.0
92646490,Чулпановское,2013,50.0
92648435,Кощаковское,2008,70.0
92648435,Кощаковское,2009,70.0
92648450,Ленино-Кокушкинское,2008,90.0
92648450,Ленино-Кокушкинское,2009,90.0
92648450,Ленино-Кокушкинское,2010,90.0
92648450,Ленино-Кокушкинское,2011,90.0
92648450,Ленино-Кокушкинское,2012,90.0
92648454,Пановское,2008,35.0
92648454,Пановское,2009,35.0
92648454,Пановское,2010,35.0
92648454,Пановское,2011,35.0
92648454,Пановское,2012,35.0
92648454,Пановское,2013,18.0
92648455,Пестречинское,2008,420.0
92648455,Пестречинское,2009,420.0
92648455,Пестречинское,2010,420.0
92648455,Пестречинское,2011,420.0
92648455,Пестречинское,2012,615.0
92648455,Пестречинское,2013,585.0
92650151,поселок городского типа Рыбная Слобода,2009,565.0
92650151,поселок городского типа Рыбная Слобода,2010,565.0
92650151,поселок городского типа Рыбная Слобода,2011,445.0
92650151,поселок городского типа Рыбная Слобода,2012,565.0
92650151,поселок городского типа Рыбная Слобода,2013,485.0
92652151,поселок городского типа Богатые Сабы,2009,285.0
92652151,поселок городского типа Богатые Сабы,2010,285.0
92652151,поселок городского типа Богатые Сабы,2011,285.0
92652151,поселок городского типа Богатые Сабы,2012,285.0
92652151,поселок городского типа Богатые Сабы,2013,285.0
92652430,Корсабашское,2013,0.0
92652431,Верхнесиметское,2013,0.0
92652436,Иштуганское,2013,0.0
92652452,Мешинское,2008,20.0
92652452,Мешинское,2009,20.0
92652452,Мешинское,2010,20.0
92652452,Мешинское,2011,20.0
92652452,Мешинское,2012,60.0
92652452,Мешинское,2013,20.0
92652454,Мичанское,2013,0.0
92652473,Староикшурминское,2008,60.0
92652473,Староикшурминское,2009,60.0
92652473,Староикшурминское,2010,60.0
92652473,Староикшурминское,2011,60.0
92652473,Староикшурминское,2012,20.0
92652473,Староикшурминское,2013,25.0
92652481,Тимершикское,2013,0.0
92652494,Шеморданское,2008,150.0
92652494,Шеморданское,2009,150.0
92652494,Шеморданское,2010,150.0
92652494,Шеморданское,2011,150.0
92652494,Шеморданское,2012,150.0
92652494,Шеморданское,2013,150.0
92653155,поселок городского типа Джалиль,2008,300.0
92653155,поселок городского типа Джалиль,2009,300.0
92653155,поселок городского типа Джалиль,2010,300.0
92653155,поселок городского типа Джалиль,2011,380.0
92653155,поселок городского типа Джалиль,2012,250.0
92653155,поселок городского типа Джалиль,2013,300.0
92653408,Александровское,2008,15.0
92653408,Александровское,2009,15.0
92653408,Александровское,2010,12.0
92653408,Александровское,2011,12.0
92653408,Александровское,2012,15.0
92653456,Саклов-Башское,2008,31.0
92653456,Саклов-Башское,2009,31.0
92653456,Саклов-Башское,2012,35.0
92653460,Сармановское,2011,300.0
92653460,Сармановское,2012,200.0
92653460,Сармановское,2013,245.0
92654151,поселок городского типа Уруссу,2008,380.0
92654151,поселок городского типа Уруссу,2009,380.0
92654151,поселок городского типа Уруссу,2010,305.0
92654151,поселок городского типа Уруссу,2011,305.0
92654151,поселок городского типа Уруссу,2012,305.0
92654151,поселок городского типа Уруссу,2013,300.0
92654405,Байрякинское,2008,25.0
92654405,Байрякинское,2009,25.0
92654405,Байрякинское,2010,25.0
92654405,Байрякинское,2011,25.0
92654405,Байрякинское,2012,25.0
92654405,Байрякинское,2013,25.0
92654455,Ютазинское,2009,50.0
92654455,Ютазинское,2010,30.0
92654455,Ютазинское,2011,50.0
92654455,Ютазинское,2012,50.0
92654455,Ютазинское,2013,55.0
92655101,город Тетюши,2008,250.0
92655101,город Тетюши,2009,250.0
92655101,город Тетюши,2010,250.0
92655101,город Тетюши,2011,250.0
92655101,город Тетюши,2012,270.0
92655101,город Тетюши,2013,270.0
92655424,Большетарханское,2009,49.0
92655424,Большетарханское,2010,49.0
92655424,Большетарханское,2011,49.0
92655424,Большетарханское,2012,49.0
92655424,Большетарханское,2013,49.0
92655432,Большешемякинское,2008,19.0
92655432,Большешемякинское,2009,19.0
92655432,Большешемякинское,2010,19.0
92655432,Большешемякинское,2011,19.0
92655432,Большешемякинское,2012,19.0
92655432,Большешемякинское,2013,19.0
92656445,Тюлячинское,2008,150.0
92656445,Тюлячинское,2009,150.0
92656445,Тюлячинское,2010,150.0
92656445,Тюлячинское,2011,280.0
92656445,Тюлячинское,2012,150.0
92656445,Тюлячинское,2013,150.0
92657410,Бетькинское,2008,50.0
92657410,Бетькинское,2009,50.0
92657410,Бетькинское,2010,50.0
92657410,Бетькинское,2011,50.0
92657410,Бетькинское,2012,50.0
92657410,Бетькинское,2013,50.0
92657425,Бурдинское,2013,0.0
92657426,Биюрганское,2013,0.0
92657430,Калмашское,2013,0.0
