oktmo,name,year,saldo,whereabouts
41603476,Самойловское,2019,18.0,Международная
41603476,Самойловское,2019,19.0,Со странами СНГ
41603476,Самойловское,2019,13.0,Внешняя (для региона)  миграция
41603476,Самойловское,2020,30.0,"Миграция, всего"
41603476,Самойловское,2020,13.0,Межрегиональная
41603476,Самойловское,2020,31.0,Международная
41603476,Самойловское,2020,31.0,Со странами СНГ
41603476,Самойловское,2020,44.0,Внешняя (для региона)  миграция
41603476,Самойловское,2021,42.0,"Миграция, всего"
41603476,Самойловское,2021,2.0,В пределах России
41603476,Самойловское,2021,8.0,Внутрирегиональная
41603476,Самойловское,2021,40.0,Международная
41603476,Самойловское,2021,39.0,Со странами СНГ
41603476,Самойловское,2021,1.0,С другими зарубежными странами
41603476,Самойловское,2021,34.0,Внешняя (для региона)  миграция
41603476,Самойловское,2022,33.0,"Миграция, всего"
41603476,Самойловское,2022,27.0,В пределах России
41603476,Самойловское,2022,15.0,Внутрирегиональная
41603476,Самойловское,2022,12.0,Межрегиональная
41603476,Самойловское,2022,6.0,Международная
41603476,Самойловское,2022,3.0,Со странами СНГ
41603476,Самойловское,2022,3.0,С другими зарубежными странами
41603476,Самойловское,2022,18.0,Внешняя (для региона)  миграция
41606000,Волосовский муниципальный район,2011,718.0,"Миграция, всего"
