oktmo,name,year,goodcompincome
76828432,Хила(по 2011 г. включительно),2009,5867.0
76828432,Хила(по 2011 г. включительно),2010,4118.0
76828432,Хила(по 2011 г. включительно),2011,4720.0
76828440,ND,2009,1768.0
76828440,ND,2010,0.0
76828440,ND,2011,0.0
76828448,Кусоча(по 2011 г. включительно),2009,630.0
76828448,Кусоча(по 2011 г. включительно),2010,42.0
77603000,Анадырский муниципальный район,2009,1572208.0
77603000,Анадырский муниципальный район,2011,97409.0
77603000,Анадырский муниципальный район,2013,190582.0
77603000,Анадырский муниципальный район,2014,133307.0
77603000,Анадырский муниципальный район,2015,25106.0
77603000,Анадырский муниципальный район,2016,197320.0
77603000,Анадырский муниципальный район,2017,130786.0
77603000,Анадырский муниципальный район,2018,659118.0
77603000,Анадырский муниципальный район,2019,32147.0
77603000,Анадырский муниципальный район,2020,422381.0
77603000,Анадырский муниципальный район,2022,3074994.0
77603157,Угольные Копи,2009,1553257.0
77603157,Угольные Копи,2011,65324.0
77603157,Угольные Копи,2013,103570.0
77603159,Беринговский,2013,45675.0
77603405,Ваеги,2009,6773.0
77603405,Ваеги,2013,5175.0
77603430,Марково,2009,254.0
77603430,Марково,2011,3657.0
77603430,Марково,2013,3576.0
77603455,Усть-Белая,2009,11924.0
77603455,Усть-Белая,2011,23062.0
77603455,Усть-Белая,2013,21286.0
77603470,Алькатваам,2011,0.0
77603470,Алькатваам,2013,322.0
77603479,Хатырка,2011,5366.0
77603479,Хатырка,2013,10978.0
77609000,Билибинский муниципальный район,2009,207121.0
77609000,Билибинский муниципальный район,2011,159414.0
77609000,Билибинский муниципальный район,2013,106391.0
77609000,Билибинский муниципальный район,2014,52411.0
77609000,Билибинский муниципальный район,2015,850030.0
77609000,Билибинский муниципальный район,2016,598171.0
77609000,Билибинский муниципальный район,2017,48121.0
77609000,Билибинский муниципальный район,2018,2507273.0
77609000,Билибинский муниципальный район,2019,2070579.0
77609000,Билибинский муниципальный район,2020,3848217.0
77609000,Билибинский муниципальный район,2022,5854312.0
77609101,Билибино,2009,199946.0
77609101,Билибино,2011,158635.0
77609101,Билибино,2013,99824.0
77609403,Анюйск,2009,1150.0
77609403,Анюйск,2011,779.0
77609430,Омолон,2009,6025.0
77609433,Островное,2013,6567.0
77615000,Иультинский муниципальный район (до 2016г.),2009,32843.0
77615000,Иультинский муниципальный район (до 2016г.),2011,203606.0
77615000,Иультинский муниципальный район (до 2016г.),2013,265911.0
77615000,Иультинский муниципальный район (до 2016г.),2014,150997.0
77615000,Иультинский муниципальный район (до 2016г.),2015,327670.0
77615000,Иультинский муниципальный район (до 2016г.),2016,93214.0
77615151,Эгвекинот (до 2016г.),2009,12995.0
77615151,Эгвекинот (до 2016г.),2011,165553.0
77615151,Эгвекинот (до 2016г.),2013,202952.0
77615153,мыс Шмидта (до 2016г.),2011,38053.0
77615153,мыс Шмидта (до 2016г.),2013,19656.0
77615403,Амгуэма (до 2016г.),2009,15300.0
77615403,Амгуэма (до 2016г.),2013,15430.0
77615423,Конергино (до 2016г.),2009,4548.0
77615423,Конергино (до 2016г.),2013,27873.0
77620000,Провиденский муниципальный район (до 2016г.),2009,1059.0
77620000,Провиденский муниципальный район (до 2016г.),2013,769.0
77620000,Провиденский муниципальный район (до 2016г.),2014,624.0
77620000,Провиденский муниципальный район (до 2016г.),2015,5320.0
77620151,Провидения (до 2016г.),2009,1059.0
77620151,Провидения (до 2016г.),2013,769.0
77630000,Чаунский муниципальный район (до 2016г.),2009,367869.0
77630000,Чаунский муниципальный район (до 2016г.),2011,1032377.0
77630000,Чаунский муниципальный район (до 2016г.),2013,1044302.0
77630000,Чаунский муниципальный район (до 2016г.),2014,491574.0
77630000,Чаунский муниципальный район (до 2016г.),2015,168376.0
